tweet_id,tweet_text,source_dataset,k_shots,I-Involvement_Q1,I-Involvement_Q2,I-Involvement_Q3,I-Involvement_avg,I-Involvement_comment,You-Involvement_Q1,You-Involvement_Q2,You-Involvement_Q3,You-Involvement_avg,You-Involvement_comment,We-Involvement_Q1,We-Involvement_Q2,We-Involvement_Q3,We-Involvement_avg,We-Involvement_comment,timestamp
323939918176985089,"I close my eyes &amp; I can see a better day, I close my eyes &amp; pray❤ #prayforboston I don't want to live here anymore http://t.co/3yYtrUVRkv",unknown,4,6,7,6,6.333333333333333,"The tweet clearly expresses personal distress and a desire to leave the location, indicating strong personal consequences and emphasizing the speaker's individual experience with the situation.",5,3,4,4.0,"The tweet expresses a personal desire for a better day and includes a prayer, suggesting concern for the situation. While it mentions wanting to leave, it doesn't explicitly state consequences for loved ones.",5,4,3,4.0,The tweet expresses concern for Boston but the added statement about wanting to leave suggests a more individualistic sentiment rather than strong collective involvement.,2025-12-29T09:35:19.734381
323895492088037376,"I can't deal with the world anymore, people are just so fucked up and sick, I'll be praying for the Boston marathon victims &amp; their families",unknown,4,6,6,7,6.333333333333333,"The tweet strongly expresses the speaker's personal distress and feeling overwhelmed by the world's events, directly linking the Boston Marathon tragedy to their own emotional state.",5,6,4,5.0,"The tweet expresses personal distress while explicitly mentioning prayers for victims and their families, indicating concern and care for those affected.",5,4,6,5.0,"The tweet expresses concern for the victims and their families, indicating a shared sense of tragedy. While it doesn't explicitly use collective language, the act of praying implies a shared hope and desire for well-being.",2025-12-29T09:35:31.335311
217855316463857667,My poor baby Colorado Springs. My hearts out to my hometown. &lt;3 The United States is so dry that fires ar        (cont) http://t.co/iKojMidS,unknown,4,7,7,7,7.0,"The tweet clearly expresses personal connection to Colorado Springs, using phrases like 'My poor baby' and 'my hometown' to demonstrate strong emotional involvement and personal impact.",7,7,7,7.0,"The tweet clearly expresses concern for the speaker's hometown, using emotionally charged language like 'poor baby' and 'my heart goes out'. It directly connects the speaker's identity to the location and emphasizes a strong emotional tie.",6,6,3,5.0,"The tweet clearly expresses concern for Colorado Springs as a community and uses ""my hometown"" to emphasize personal connection. It also mentions the United States, indicating a broader collective impact. While it expresses sympathy, it doesn't explicitly call for shared responsibility or solidarity.",2025-12-29T09:35:44.990453
323922654413324288,2day was supposed to be an amazing day to celebrate the release of chloe instead we are bringing out the #teaminspire in us #PrayforBoston&lt;3,unknown,4,6,5,6,5.666666666666667,"The tweet clearly expresses disappointment about a personal event being overshadowed by the tragedy, indicating personal consequences and emphasizing the speaker's individual experience.",6,5,6,5.666666666666667,"The tweet explicitly mentions a celebration that was disrupted due to the Boston situation, implying a personal connection to the event and a desire for support. The use of #teaminspire and #PrayforBoston further emphasizes the speaker's concern and desire for collective support.",5,6,6,5.666666666666667,The tweet expresses concern for Boston and uses collective terms like 'us' and 'we' to highlight shared responsibility and solidarity in the face of tragedy.,2025-12-29T09:35:57.843384
324856960795176960,@ESPN_Greeny heard the audio from Boston on my way to work this am &amp; saw flags waving. Teary-eyed by the end! #prayforboston #mike&amp;mike,unknown,4,5,6,6,5.666666666666667,"The tweet clearly expresses emotional impact ('teary-eyed') and personal experience ('heard the audio on my way to work'), strongly indicating individual involvement.",5,3,4,4.0,"The tweet expresses emotional impact ('teary-eyed') which suggests concern for those affected, but doesn't explicitly mention personal ties. The emphasis on shared experience ('heard the audio...saw flags waving') hints at relational connection.",6,6,5,5.666666666666667,"The tweet expresses clear concern for the Boston community, uses inclusive language like 'everyone' and 'we', and emphasizes shared emotions like tears, indicating a sense of collective impact and solidarity.",2025-12-29T09:36:10.840185
323933584777940992,Just heard from my friend in Boston. She was running &amp; 3 miles from the explosion but ok. I'm shaking from the relief but also the tragedy.,unknown,4,6,7,6,6.333333333333333,"The tweet explicitly states a personal connection to the event through a friend in Boston, and expresses strong emotional reactions (shaking from relief and tragedy), indicating high individual involvement.",6,6,6,6.0,"The tweet explicitly mentions a personal connection to the event through a friend in Boston, expresses relief about their safety, and highlights the emotional impact of the tragedy.",6,5,4,5.0,"The tweet expresses concern for a friend in Boston and the broader tragedy, indicating a sense of shared experience and impact. While it doesn't explicitly mention collective responsibility, the emotional response suggests a connection to the event beyond the individual.",2025-12-29T09:36:23.717559
218564439077699584,Colorado Springs; may God show u blessings in this tragic time. Alberta lost much of a town last year to fire &amp; our hearts go out to u all.,unknown,4,4,5,3,4.0,"The tweet expresses sympathy but doesn't explicitly state personal impact. It draws a parallel to a past experience, suggesting some personal connection to fire tragedies, but doesn't focus on individual experience.",6,5,6,5.666666666666667,"The tweet expresses empathy for Colorado Springs and draws a parallel to a similar experience in Alberta, highlighting a shared sense of community and concern.",6,6,5,5.666666666666667,"The tweet expresses concern for Colorado Springs and explicitly mentions shared experience with Alberta's fire tragedy, highlighting collective impact and empathy.",2025-12-29T09:36:35.661335
324760869290536960,"No words. West, Texas fertilizer explosion. Prayers to all those effected. Video shows explosion. absolutely insane-&gt; http://t.co/xschuCXNdD",unknown,4,3,3,2,2.6666666666666665,"The tweet expresses concern and offers prayers, indicating some personal impact, but doesn't explicitly state personal consequences or focus heavily on individual experience.",5,4,5,4.666666666666667,The tweet expresses concern for those affected by the explosion with 'Prayers to all those effected.' It doesn't explicitly mention personal connections but the sentiment clearly conveys care for the victims.,7,7,6,6.666666666666667,"The tweet clearly expresses concern for those affected in West, Texas, uses the collective pronoun 'those,' and emphasizes shared feelings of shock and offering prayers.",2025-12-29T09:36:47.502961
326329958404325376,"Obama's not scheduled to visit the devastated community of West, Texas. Fund raiseing &amp; Planned Parenthood are more important to him. #tcot",unknown,4,6,6,7,6.333333333333333,"The tweet strongly expresses concern about the speaker's perception of Obama's priorities, implying personal disappointment and a sense of betrayal.",3,2,1,2.0,"While the tweet mentions a devastated community, it focuses on political criticism rather than expressing personal concern for those affected. There's no direct mention of family, friends, or personal ties to the issue.",6,5,3,4.666666666666667,"The tweet expresses concern for the community of West, Texas, and uses language like 'devastated' and 'more important' to imply collective consequences. However, it focuses more on individual blame towards Obama rather than emphasizing shared responsibility or solidarity.",2025-12-29T09:37:00.199817
396392841381179392,All these #democrats running around raping &amp; killing people #LAXShooting they hang out with #Muslims believe the islamic jihadist ideology,unknown,4,6,6,6,6.0,"The tweet strongly expresses concern about the speaker's perceived safety and security, framing Democrats and Muslims as threats. It heavily emphasizes a personal sense of danger and fear.",1,1,1,1.0,"The tweet makes broad, inflammatory generalizations and does not express concern for any specific individuals or relationships impacted by the shooting.",1,2,1,1.3333333333333333,The tweet promotes harmful stereotypes and division rather than expressing concern for the community or shared responsibility. It focuses on blame and prejudice rather than collective well-being.,2025-12-29T09:37:11.446776
