tweet_id,tweet_text,source_dataset,k_shots,I-Involvement_Q1,I-Involvement_Q2,I-Involvement_Q3,I-Involvement_avg,I-Involvement_comment,You-Involvement_Q1,You-Involvement_Q2,You-Involvement_Q3,You-Involvement_avg,You-Involvement_comment,We-Involvement_Q1,We-Involvement_Q2,We-Involvement_Q3,We-Involvement_avg,We-Involvement_comment,timestamp
218419551019339780,My thoughts &amp; prayers are with the flood victims in Florida &amp; the south &amp; Colorado victims of the horrible fires! Extremely sad situations!,unknown,4,5,4,3,4.0,"The tweet expresses concern for the victims and uses phrases like 'my thoughts & prayers' which indicate a personal connection to the suffering. However, it doesn't explicitly state personal consequences or experiences.",3,3,3,3.0,The tweet expresses general concern and sympathy for victims without explicitly mentioning personal connections or emphasizing relational ties.,6,7,5,6.0,"The tweet expresses concern for multiple locations affected by disasters, indicating a broad collective impact. It also emphasizes shared feelings of sadness and support for the victims.",2025-12-23T13:14:43.322225
379120898835349500,Everybody Keep @DJWhizlam &amp;The Residents Of Colorado In Your Prayers! The Weather There Is Crazy &amp; It has Me VERY Concerned! #ColoradoFlood,unknown,4,5,6,5,5.333333333333333,"The tweet expresses concern for the individuals named and the residents of Colorado, indicating personal worry about the situation. The speaker also emphasizes their own feelings of concern, making it clear this issue is personally impactful.",5,3,4,4.0,"The tweet expresses concern for a specific individual (@DJWhizlam) and residents of Colorado, indicating a level of personal connection. It also emphasizes the speaker's concern, suggesting a care for those affected.",7,7,6,6.666666666666667,"The tweet explicitly calls for collective prayer for both a specific individual and the residents of Colorado, emphasizing shared concern and well-being.",2025-12-23T13:15:00.088372
323939918176985100,"I close my eyes &amp; I can see a better day, I close my eyes &amp; pray❤ #prayforboston I don't want to live here anymore http://t.co/3yYtrUVRkv",unknown,4,6,7,6,6.333333333333333,"The tweet expresses a strong personal connection to the situation, indicating a desire to leave the location due to the crisis. The speaker's use of 'I' and personal reflections highlight their individual experience.",5,3,4,4.0,"The tweet expresses a personal desire for a better day and uses the hashtag #prayforboston, indicating concern for the situation. While it mentions not wanting to live there anymore, it's unclear if this is directly related to the crisis or a separate issue.",5,4,3,4.0,The tweet expresses concern for Boston but the added statement about wanting to leave suggests a more individualistic sentiment rather than strong collective involvement.,2025-12-23T13:15:17.630452
323895492088037400,"I can't deal with the world anymore, people are just so fucked up and sick, I'll be praying for the Boston marathon victims &amp; their families",unknown,4,6,6,7,6.333333333333333,"The tweet strongly expresses the speaker's personal distress and feeling overwhelmed by the world's events, directly linking the Boston Marathon tragedy to their own emotional state.",5,6,4,5.0,"The tweet expresses personal distress while explicitly mentioning prayers for victims and their families, indicating concern and care for those affected.",5,4,3,4.0,"The tweet expresses concern for the victims and their families, but the focus is more on personal distress than collective impact or responsibility.",2025-12-23T13:15:32.228487
217855316463857660,My poor baby Colorado Springs. My hearts out to my hometown. &lt;3 The United States is so dry that fires ar        (cont) http://t.co/iKojMidS,unknown,4,7,7,7,7.0,"The tweet clearly expresses personal connection to Colorado Springs, using phrases like 'My poor baby' and 'my hometown' indicating strong emotional involvement and personal consequences.",7,7,7,7.0,"The tweet clearly expresses concern for the speaker's hometown, using emotionally charged language like 'poor baby' and 'my heart goes out'. It directly connects the speaker's identity to the location and emphasizes the personal impact of the crisis.",6,6,3,5.0,"The tweet clearly expresses concern for Colorado Springs as a community and uses ""my hometown"" to emphasize personal connection. It also mentions the United States, indicating a broader collective impact. While it expresses sympathy, it doesn't explicitly call for shared responsibility or solidarity.",2025-12-23T13:15:50.706066
323922654413324300,2day was supposed to be an amazing day to celebrate the release of chloe instead we are bringing out the #teaminspire in us #PrayforBoston&lt;3,unknown,4,6,5,6,5.666666666666667,"The tweet clearly expresses disappointment about a personal event being overshadowed by the tragedy, indicating personal consequences and emphasizing the speaker's individual experience.",6,5,6,5.666666666666667,"The tweet explicitly mentions a celebration that was disrupted due to the Boston situation, implying a personal connection to the event and a desire for support. The use of #teaminspire and #PrayforBoston further emphasizes the speaker's desire for collective support and care.",5,6,6,5.666666666666667,The tweet expresses concern for Boston and uses collective terms like 'us' and 'we' to highlight shared responsibility and solidarity in the face of tragedy.,2025-12-23T13:16:07.554799
324856960795176960,@ESPN_Greeny heard the audio from Boston on my way to work this am &amp; saw flags waving. Teary-eyed by the end! #prayforboston #mike&amp;mike,unknown,4,5,6,6,5.666666666666667,"The tweet clearly expresses emotional impact ('teary-eyed') and personal experience ('heard the audio on my way to work'), indicating strong individual involvement.",5,3,4,4.0,"The tweet expresses emotional impact ('teary-eyed') which suggests concern for those affected, but doesn't explicitly mention personal ties. The emphasis on shared experience ('heard the audio...saw flags waving') hints at relational connection.",6,6,5,5.666666666666667,"The tweet clearly expresses concern for the Boston community, uses inclusive language like 'everyone' and 'we', and emphasizes shared emotions like tears, indicating a sense of collective impact and solidarity.",2025-12-23T13:16:24.698443
323933584777941000,Just heard from my friend in Boston. She was running &amp; 3 miles from the explosion but ok. I'm shaking from the relief but also the tragedy.,unknown,4,6,7,6,6.333333333333333,"The tweet explicitly states the speaker's friend was directly affected by the event, causing personal relief and sadness for the speaker. ",6,6,6,6.0,"The tweet explicitly mentions a personal connection to the event through a friend in Boston, expresses relief about their safety, and acknowledges the tragedy, highlighting strong relational ties.",6,5,4,5.0,"The tweet expresses concern for a friend in Boston and the broader tragedy, indicating a sense of shared experience and impact. While it doesn't explicitly mention collective responsibility, the emotional response suggests a connection to the wider community.",2025-12-23T13:16:41.144369
218564439077699600,Colorado Springs; may God show u blessings in this tragic time. Alberta lost much of a town last year to fire &amp; our hearts go out to u all.,unknown,4,5,4,3,4.0,The tweet expresses empathy and support but doesn't explicitly state personal consequences or experiences with the fire.,6,5,6,5.666666666666667,"The tweet expresses empathy for Colorado Springs, drawing a parallel to a similar experience in Alberta, highlighting a shared sense of community and concern.",6,6,5,5.666666666666667,"The tweet expresses concern for Colorado Springs and explicitly mentions shared experience with Alberta's fire tragedy, highlighting collective impact and empathy.",2025-12-23T13:16:55.207659
324760869290536960,"No words. West, Texas fertilizer explosion. Prayers to all those effected. Video shows explosion. absolutely insane-&gt; http://t.co/xschuCXNdD",unknown,4,3,3,2,2.6666666666666665,"The tweet expresses concern and offers prayers, indicating some personal impact, but doesn't explicitly state personal consequences or focus heavily on individual experience.",5,4,5,4.666666666666667,"The tweet expresses concern for those affected by the explosion, using ""prayers"" which implies care. While not explicitly mentioning personal ties, the language suggests a sense of shared humanity and concern for others.",7,7,6,6.666666666666667,"The tweet clearly expresses concern for those affected in West, Texas, uses the collective pronoun 'those,' and emphasizes shared feelings of shock and offering prayers.",2025-12-23T13:17:11.192426
