tweet_id,tweet_text,source_dataset,k_shots,I-Involvement_Q1,I-Involvement_Q2,I-Involvement_Q3,I-Involvement_avg,I-Involvement_comment,You-Involvement_Q1,You-Involvement_Q2,You-Involvement_Q3,You-Involvement_avg,You-Involvement_comment,We-Involvement_Q1,We-Involvement_Q2,We-Involvement_Q3,We-Involvement_avg,We-Involvement_comment,timestamp
218419551019339780,My thoughts &amp; prayers are with the flood victims in Florida &amp; the south &amp; Colorado victims of the horrible fires! Extremely sad situations!,unknown,8,4,2,2,2.6666666666666665,The tweet expresses sadness about the situations but doesn't directly link them to personal experiences or consequences. It focuses more on empathy for the victims.,3,2,2,2.3333333333333335,"While the tweet expresses sympathy, it lacks specific mention of family, friends, or close connections to the victims. The focus is broader, encompassing a wider geographical area.",7,7,6,6.666666666666667,"The tweet expresses clear concern for multiple communities affected by different disasters, highlighting the collective impact of these tragedies. It emphasizes shared sorrow and support for all victims.",2025-12-23T18:10:10.582670
379120898835349500,Everybody Keep @DJWhizlam &amp;The Residents Of Colorado In Your Prayers! The Weather There Is Crazy &amp; It has Me VERY Concerned! #ColoradoFlood,unknown,8,3,5,3,3.6666666666666665,"The tweet expresses concern for others in Colorado but also states the speaker is 'VERY Concerned' indicating personal impact. The focus is on the situation in Colorado, but the speaker's feelings are included.",5,4,6,5.0,"The tweet expresses concern for a specific individual (@DJWhizlam) and residents of Colorado, indicating a personal connection and care for those affected.",6,7,6,6.333333333333333,"The tweet expresses concern for a specific individual and the broader community in Colorado, emphasizing shared worry and the need for collective support.",2025-12-23T18:10:25.034671
323939918176985100,"I close my eyes &amp; I can see a better day, I close my eyes &amp; pray❤ #prayforboston I don't want to live here anymore http://t.co/3yYtrUVRkv",unknown,8,6,6,6,6.0,"The tweet explicitly states the speaker's desire to leave their current location, directly linking the Boston situation to a personal consequence and desire for change.",3,3,4,3.3333333333333335,"The tweet expresses a personal desire for a better day and uses prayer, suggesting a connection to the situation, but doesn't explicitly mention family, friends, or direct consequences for loved ones. The emphasis on relational ties is moderate.",5,4,3,4.0,The tweet expresses concern for Boston but the call for prayer and desire to leave suggests a more personal response than a collective one.  The use of 'I' emphasizes individual feelings.,2025-12-23T18:10:40.656799
323895492088037400,"I can't deal with the world anymore, people are just so fucked up and sick, I'll be praying for the Boston marathon victims &amp; their families",unknown,8,6,6,5,5.666666666666667,"The tweet expresses strong personal distress and connects the Boston Marathon tragedy to a broader feeling of disillusionment with the world, indicating significant personal impact and emotional involvement.",6,5,4,5.0,"The tweet expresses personal distress and connects it to the tragedy, indicating concern for the victims and their families. While the speaker doesn't explicitly mention personal connections, the language suggests a strong emotional response to the event.",4,5,3,4.0,"The tweet expresses concern for the victims and their families, indicating some collective impact. However, the focus is primarily on personal distress rather than a strong sense of shared responsibility or solidarity.",2025-12-23T18:10:56.196369
217855316463857660,My poor baby Colorado Springs. My hearts out to my hometown. &lt;3 The United States is so dry that fires ar        (cont) http://t.co/iKojMidS,unknown,8,7,7,7,7.0,"The tweet clearly expresses personal connection to Colorado Springs, using phrases like 'My poor baby' and 'my hometown' to highlight the emotional impact on the speaker.",7,7,7,7.0,"The tweet clearly expresses concern for the speaker's hometown, using emotionally charged language like 'poor baby' and 'my heart goes out'. It directly addresses the impact on a place the speaker cares about and emphasizes the relational tie of hometown.",6,6,4,5.333333333333333,"The tweet expresses strong concern for Colorado Springs as a hometown and extends that concern to the broader United States due to the widespread dryness. While it mentions shared hardship, it doesn't explicitly call for collective action or solidarity.",2025-12-23T18:11:12.773721
323922654413324300,2day was supposed to be an amazing day to celebrate the release of chloe instead we are bringing out the #teaminspire in us #PrayforBoston&lt;3,unknown,8,5,3,4,4.0,"The tweet expresses a personal disappointment about a ruined celebration, suggesting a personal impact. While it mentions 'us,' the focus remains on the speaker's own experience and shift in plans.",6,3,5,4.666666666666667,"The tweet mentions a personal event ('chloe') that was disrupted by the tragedy, implying a connection to the speaker's personal circle. While not explicitly stated, the use of 'we' suggests a shared experience with others close to the speaker. The tweet emphasizes support and solidarity ('#teaminspire') in response to the crisis.",5,6,6,5.666666666666667,The tweet expresses concern for Boston and uses collective terms like 'us' and 'we' to highlight shared responsibility and solidarity in the face of tragedy.,2025-12-23T18:11:30.053749
324856960795176960,@ESPN_Greeny heard the audio from Boston on my way to work this am &amp; saw flags waving. Teary-eyed by the end! #prayforboston #mike&amp;mike,unknown,8,5,4,5,4.666666666666667,The tweet expresses emotional distress ('teary-eyed') and connects the event to a personal experience ('heard the audio on my way to work').,4,3,5,4.0,"The tweet expresses personal emotional response but doesn't explicitly mention family or friends being affected. It does, however, highlight a sense of shared experience and connection through the mention of flags waving and the use of hashtags.",6,6,5,5.666666666666667,"The tweet expresses clear concern for the Boston community, uses collective terms like 'we' and 'flags waving', and emphasizes shared emotion and solidarity through the use of 'teary-eyed'.",2025-12-23T18:11:45.731212
323933584777941000,Just heard from my friend in Boston. She was running &amp; 3 miles from the explosion but ok. I'm shaking from the relief but also the tragedy.,unknown,8,6,7,6,6.333333333333333,"The tweet clearly expresses personal concern for the speaker's friend and their own emotional response to the situation, indicating high individual involvement.",7,7,7,7.0,"The tweet explicitly mentions a friend in Boston directly affected by the explosion, highlighting personal connection and concern.",5,4,5,4.666666666666667,"The tweet expresses concern for a friend in Boston and acknowledges the tragedy, but doesn't explicitly frame the event as a collective issue impacting the broader community.",2025-12-23T18:11:58.830871
218564439077699600,Colorado Springs; may God show u blessings in this tragic time. Alberta lost much of a town last year to fire &amp; our hearts go out to u all.,unknown,8,5,6,4,5.0,"The tweet expresses empathy and concern for Colorado Springs, drawing a parallel to a similar experience in Alberta, suggesting a personal connection to the impact of fire. However, it doesn't explicitly state personal consequences or experiences.",6,6,6,6.0,"The tweet directly expresses concern for Colorado Springs, drawing a parallel to a similar tragedy in Alberta, highlighting shared experience and empathy.",6,6,6,6.0,"The tweet expresses concern for the community of Colorado Springs and explicitly draws a parallel to a similar tragedy in Alberta, highlighting shared vulnerability and empathy.",2025-12-23T18:12:13.369714
324760869290536960,"No words. West, Texas fertilizer explosion. Prayers to all those effected. Video shows explosion. absolutely insane-&gt; http://t.co/xschuCXNdD",unknown,8,3,3,3,3.0,"The tweet expresses concern and offers prayers, but doesn't explicitly state personal impact or experience with the event.",5,4,5,4.666666666666667,"The tweet expresses concern for those affected by the explosion and uses the phrase 'prayers to all those effected,' indicating a desire for their well-being. While not explicitly mentioning personal connections, the language suggests a broader sense of empathy and care for the victims.",6,6,5,5.666666666666667,"The tweet expresses concern for those affected in West, Texas, uses the collective pronoun 'all those effected,' and includes a call for prayers, indicating a sense of shared responsibility and well-being.",2025-12-23T18:12:29.124848
