tweet_id,tweet_text,source_dataset,k_shots,I-Involvement_Q1,I-Involvement_Q2,I-Involvement_Q3,I-Involvement_avg,I-Involvement_comment,You-Involvement_Q1,You-Involvement_Q2,You-Involvement_Q3,You-Involvement_avg,You-Involvement_comment,We-Involvement_Q1,We-Involvement_Q2,We-Involvement_Q3,We-Involvement_avg,We-Involvement_comment,timestamp
348180856180965377,RT @Earls16thAve: Sending our love to Earls Tin Palace! Stay safe friends! #yycflood #earlstinpalace #repost http://t.co/8MPeImDlq2,unknown,1,6,6,3,5.0,"The tweet clearly expresses concern for individuals at Earls Tin Palace, indicating a personal connection to the location and its patrons. The use of 'our love' and 'friends' emphasizes this personal involvement.",6,6,7,6.333333333333333,The tweet explicitly expresses concern for friends ('Sending our love to... Stay safe friends!') and emphasizes relational ties through the use of 'friends' and the hashtag #yycflood.,6,6,5,5.666666666666667,The tweet expresses concern for a specific community ('Earls Tin Palace' and its friends) and uses hashtags indicating a broader local impact (#yycflood). It also implies solidarity and support ('Sending our love').,2025-12-27T20:29:12.767706
400572855387029504,RT @StefanAlino: why does it seem as if foreign governments are helping typhoon Haiyan victims more than our own?,unknown,1,3,5,4,4.0,"The tweet expresses concern about the disparity in aid, suggesting a personal feeling of disappointment or frustration with the lack of domestic support. It also implies a personal connection to the issue through the retweet and questioning tone.",1,1,1,1.0,The tweet focuses on a critique of government response rather than expressing personal concern for individuals affected by the typhoon.,5,6,4,5.0,The tweet expresses concern for victims of Typhoon Haiyan and implies a collective impact on the nation by questioning the government's response compared to foreign aid.,2025-12-27T20:29:23.116117
296103450800967680,Good to be home #homesweethome #qldfloods http://t.co/qJF4wy7C,unknown,1,6,5,7,6.0,"The tweet expresses relief at being home during the floods, implying personal impact and emphasizing the speaker's individual experience of the situation.",3,2,1,2.0,"While the tweet expresses a sense of relief at being home, it doesn't explicitly mention family, friends, or personal impact from the floods. The connection to the floods is indirect.",3,2,1,2.0,"While the tweet mentions #qldfloods, it focuses on a personal sentiment of relief at being home rather than expressing concern for the community impacted by the floods.",2025-12-27T20:29:35.656134
370747331588538368,"We need a lot more dried goods for donation packs! We can do this, Dragons! #unitas #reliefph",unknown,1,2,1,2,1.6666666666666667,"The tweet focuses on a collective action and call to action rather than personal impact. While there's a sense of community ('Dragons'), it doesn't explicitly mention personal consequences or experiences.",2,1,2,1.6666666666666667,"While the tweet encourages collective action, it doesn't explicitly mention personal connections or concern for specific individuals. The 'Dragons' reference might imply a community, but it's not framed in terms of family, friends, or close others.",6,7,6,6.333333333333333,"The tweet clearly expresses concern for the community ('We need...'), uses collective language ('We can do this'), and emphasizes shared responsibility ('donation packs').",2025-12-27T20:29:52.588705
295683991011463168,It's sad to see the flooding in Queensland. Let's hope the rain stops soon.,unknown,1,3,2,1,2.0,"The tweet expresses sadness about the situation but doesn't directly link it to personal experience. There's a wish for the rain to stop, which could be interpreted as a personal desire, but it's not explicitly stated.",3,1,1,1.6666666666666667,"The tweet expresses sadness about the flooding, indicating concern, but doesn't explicitly mention personal connections to the affected area or individuals.",6,6,5,5.666666666666667,The tweet expresses concern for a specific region (Queensland) and uses 'Let's hope' indicating a collective desire for the rain to stop.,2025-12-27T20:30:08.223580
390746523858141185,RT @PaulTatnell: Some terrific journalism tonight from the Sydney fires. Thoughts with all defending and reporting #bushfires,unknown,1,3,2,1,2.0,The tweet expresses concern for those affected by the fires but doesn't explicitly state personal impact or experience.,5,4,6,5.0,The tweet expresses concern for those affected by the fires ('thoughts with all defending and reporting') and emphasizes relational ties through the use of 'thoughts with'. ,6,6,5,5.666666666666667,"The tweet expresses concern for those affected by the fires and uses 'all' to indicate a collective impact. While it doesn't explicitly mention shared responsibility, the sentiment of support and solidarity is implied.",2025-12-27T20:30:23.498574
295821396423098368,RT @NSWRFS: @QPSmedia We've been doing it tough with fires lately but our thoughts are with you all tonight. #bigwet,unknown,1,3,4,2,3.0,The tweet expresses concern for others affected by the fires but doesn't explicitly state personal impact or experience.,6,5,6,5.666666666666667,The tweet expresses concern for the recipients (@QPSmedia) and uses empathetic language like 'doing it tough' and 'thoughts are with you'. It emphasizes care and support for those affected by the fires.,6,7,6,6.333333333333333,The tweet expresses concern for a community impacted by fires and uses inclusive language like 'you all' emphasizing shared experience and solidarity.,2025-12-27T20:30:38.343515
406587038532915200,Helicopter Crash in Glasgow might brighten the place up a bit,unknown,1,1,1,1,1.0,The tweet expresses a sarcastic and potentially controversial opinion rather than personal concern or experience.,1,1,1,1.0,"The tweet expresses a callous and insensitive sentiment, lacking any indication of concern for those affected by the helicopter crash.",1,1,1,1.0,"The tweet expresses a callous and insensitive sentiment, lacking any concern for the community or collective well-being affected by the crash.",2025-12-27T20:30:50.840063
390115838935584768,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,unknown,1,2,3,2,2.3333333333333335,"While the tweet expresses concern for the victims, it doesn't strongly emphasize personal impact or experience. The focus is more on collective prayer and support.",4,3,5,4.0,"The tweet expresses a general concern for the victims but doesn't explicitly mention personal connections. It suggests a sense of shared humanity and care for those affected, but not necessarily direct ties.",6,6,5,5.666666666666667,"The tweet clearly expresses concern for the victims and uses collective terms like 'us' and 'Let's pray,' emphasizing shared responsibility and solidarity in the face of the earthquake.",2025-12-27T20:31:06.838860
348442278790045696,RT @GongshowGear: Thoughts and Prayers with all our friends in Calgary as they weather record floods - stay strong #alberta,unknown,1,3,2,3,2.6666666666666665,The tweet expresses concern but doesn't explicitly state personal impact. It mentions 'friends' suggesting a connection but not necessarily direct personal experience.,6,5,6,5.666666666666667,"The tweet explicitly mentions 'friends' in Calgary and expresses concern for them, indicating a clear sense of relational connection and care.",6,6,5,5.666666666666667,The tweet clearly expresses concern for a specific community (Calgary) and uses collective terms like 'our friends' and 'all'. It also implies a shared experience and support through the hashtag #alberta.,2025-12-27T20:31:22.278634
