tweet_id,tweet_text,source_dataset,k_shots,I-Involvement_Q1,I-Involvement_Q2,I-Involvement_Q3,I-Involvement_avg,I-Involvement_comment,You-Involvement_Q1,You-Involvement_Q2,You-Involvement_Q3,You-Involvement_avg,You-Involvement_comment,We-Involvement_Q1,We-Involvement_Q2,We-Involvement_Q3,We-Involvement_avg,We-Involvement_comment,timestamp
218419551019339780,My thoughts &amp; prayers are with the flood victims in Florida &amp; the south &amp; Colorado victims of the horrible fires! Extremely sad situations!,unknown,16,4,3,2,3.0,"The tweet expresses sadness and concern for the victims, indicating some personal emotional involvement. However, it doesn't explicitly mention any personal consequences or experiences related to the disasters.",4,3,3,3.3333333333333335,The tweet expresses concern for victims in multiple locations but doesn't explicitly mention personal connections. It shows general empathy but lacks strong relational ties.,6,7,5,6.0,"The tweet expresses clear concern for multiple communities affected by different disasters, indicating collective consequences and a sense of shared empathy.",2025-12-23T04:33:45.802028
379120898835349500,Everybody Keep @DJWhizlam &amp;The Residents Of Colorado In Your Prayers! The Weather There Is Crazy &amp; It has Me VERY Concerned! #ColoradoFlood,unknown,16,3,5,4,4.0,"The tweet expresses concern for the residents of Colorado and DJWhizlam, indicating a personal connection to the situation. The speaker states their own concern, suggesting a personal impact, but doesn't explicitly detail their personal experience.",5,4,4,4.333333333333333,The tweet expresses concern for specific individuals (@DJWhizlam and residents of Colorado) and the speaker's own worry indicates a personal connection to the situation.,6,6,5,5.666666666666667,"The tweet expresses concern for a specific group (residents of Colorado) and uses inclusive language like 'everybody' emphasizing collective impact. While it calls for prayer, it doesn't explicitly state shared responsibility or collective action beyond that.",2025-12-23T04:33:58.121907
323939918176985100,"I close my eyes &amp; I can see a better day, I close my eyes &amp; pray❤ #prayforboston I don't want to live here anymore http://t.co/3yYtrUVRkv",unknown,16,6,6,6,6.0,"The tweet explicitly states the speaker's desire to leave their current location, directly linking the Boston tragedy to a personal desire for change. The use of 'I close my eyes &amp; I pray' further emphasizes the personal nature of their plea.",3,2,3,2.6666666666666665,"The tweet expresses a personal desire for a better day and prays for Boston, but doesn't explicitly mention family, friends, or close others impacted by the situation. It hints at a broader sense of despair, but not necessarily relational distress.",4,3,2,3.0,"While the tweet uses #prayforboston, the focus on personal despair and desire to leave overshadows a strong sense of collective concern or responsibility.",2025-12-23T04:34:10.621605
323895492088037400,"I can't deal with the world anymore, people are just so fucked up and sick, I'll be praying for the Boston marathon victims &amp; their families",unknown,16,6,6,5,5.666666666666667,"The tweet expresses strong personal distress and connects the Boston Marathon tragedy to a broader feeling of despair about the world, indicating significant personal impact and emotional involvement.",6,5,4,5.0,"The tweet expresses a strong emotional reaction to the event, suggesting personal distress and concern for the victims and their families.",5,4,3,4.0,"The tweet expresses concern for the victims and their families, but the focus is more on personal distress than collective impact. While it mentions prayers, it doesn't explicitly emphasize shared responsibility or solidarity.",2025-12-23T04:34:21.271850
217855316463857660,My poor baby Colorado Springs. My hearts out to my hometown. &lt;3 The United States is so dry that fires ar        (cont) http://t.co/iKojMidS,unknown,16,7,7,7,7.0,"The tweet clearly expresses personal connection to Colorado Springs, using phrases like 'My poor baby' and 'My heart goes out to my hometown'. It emphasizes the speaker's emotional investment in the situation.",7,7,7,7.0,"The tweet explicitly expresses concern for the speaker's hometown, uses emotionally charged language (""My poor baby""), and emphasizes care and support for the community.",6,6,4,5.333333333333333,"The tweet expresses clear concern for Colorado Springs as a hometown and uses \""my heart goes out\"" to emphasize empathy for the community. It also mentions the US being dry, implying a broader national impact. However, it doesn't explicitly call for shared responsibility or solidarity.",2025-12-23T04:34:33.631299
323922654413324300,2day was supposed to be an amazing day to celebrate the release of chloe instead we are bringing out the #teaminspire in us #PrayforBoston&lt;3,unknown,16,5,4,5,4.666666666666667,"The tweet expresses disappointment that a positive event was overshadowed by the tragedy, indicating personal impact. While not explicitly stated, the speaker likely feels sadness or concern, and the use of \""we\"" suggests a shared emotional experience.",5,3,6,4.666666666666667,"The tweet mentions a personal event that was disrupted by the tragedy, suggesting a shift in focus from personal celebration to collective support. It also emphasizes the importance of unity and support, highlighting relational ties.",6,6,7,6.333333333333333,"The tweet explicitly mentions a collective shift to 'teaminspire' in response to the tragedy, highlighting shared responsibility and solidarity. It also uses inclusive language like 'us' and 'we' to emphasize collective impact and concern.",2025-12-23T04:34:46.129013
324856960795176960,@ESPN_Greeny heard the audio from Boston on my way to work this am &amp; saw flags waving. Teary-eyed by the end! #prayforboston #mike&amp;mike,unknown,16,5,6,6,5.666666666666667,"The tweet expresses emotional distress ('teary-eyed') and personal experience ('heard the audio on my way to work'), strongly indicating personal impact and involvement.",3,2,4,3.0,The tweet expresses personal emotional response but doesn't explicitly mention family or friends being affected. It emphasizes a sense of shared grief and support through the mention of flags waving and the hashtag #prayforboston.,5,5,4,4.666666666666667,"The tweet expresses concern for the community impacted by the Boston event, uses inclusive language like 'we' and 'us' (implied), and encourages collective support through prayer.",2025-12-23T04:34:57.620100
323933584777941000,Just heard from my friend in Boston. She was running &amp; 3 miles from the explosion but ok. I'm shaking from the relief but also the tragedy.,unknown,16,6,7,7,6.666666666666667,"The tweet explicitly states the speaker's friend was directly affected, causing personal relief and sadness for the speaker. The tweet heavily emphasizes the speaker's personal experience and emotional response.",7,7,7,7.0,"The tweet explicitly mentions a personal connection to the event through a friend in Boston, highlighting direct impact and concern for their well-being.",5,4,3,4.0,"The tweet expresses concern for a friend in Boston, highlighting the personal impact of the event. While it mentions the explosion's location, it doesn't explicitly emphasize collective consequences or shared responsibility.",2025-12-23T04:35:08.780746
218564439077699600,Colorado Springs; may God show u blessings in this tragic time. Alberta lost much of a town last year to fire &amp; our hearts go out to u all.,unknown,16,4,5,4,4.333333333333333,"The tweet expresses sympathy and shared experience with a similar disaster, but doesn't explicitly state personal impact or connection to Colorado Springs.",5,4,6,5.0,"The tweet expresses concern for Colorado Springs, drawing a parallel to a similar experience in Alberta, suggesting a sense of shared hardship and empathy. It also emphasizes support and care for the community.",6,6,5,5.666666666666667,"The tweet expresses concern for Colorado Springs and explicitly mentions shared experience with Alberta's fire, highlighting collective empathy and understanding.",2025-12-23T04:35:19.299900
324760869290536960,"No words. West, Texas fertilizer explosion. Prayers to all those effected. Video shows explosion. absolutely insane-&gt; http://t.co/xschuCXNdD",unknown,16,3,3,4,3.3333333333333335,"The tweet expresses concern and offers prayers, indicating some personal impact, but the focus remains primarily on the event itself and its victims rather than a direct personal experience.",3,4,4,3.6666666666666665,"The tweet expresses concern for those affected but doesn't explicitly mention family or close friends. It emphasizes support through prayer and acknowledges the impact on others, but the relational ties are not strongly emphasized.",6,6,6,6.0,"The tweet expresses clear concern for those affected in West, Texas, uses the collective pronoun 'those,' and emphasizes shared feelings of shock and offers prayers, indicating a sense of collective responsibility and solidarity.",2025-12-23T04:35:30.945638
