tweet_id,tweet_text,source_dataset,k_shots,I-Involvement_Q1,I-Involvement_Q2,I-Involvement_Q3,I-Involvement_avg,I-Involvement_comment,You-Involvement_Q1,You-Involvement_Q2,You-Involvement_Q3,You-Involvement_avg,You-Involvement_comment,We-Involvement_Q1,We-Involvement_Q2,We-Involvement_Q3,We-Involvement_avg,We-Involvement_comment,timestamp
348180856180965377,RT @Earls16thAve: Sending our love to Earls Tin Palace! Stay safe friends! #yycflood #earlstinpalace #repost http://t.co/8MPeImDlq2,unknown,16,6,6,5,5.666666666666667,"The tweet expresses direct concern for friends at a specific location affected by the flood, indicating personal connection and potential impact.",6,6,6,6.0,The tweet explicitly expresses concern for friends at a specific location ('Earls Tin Palace') and uses phrases like 'stay safe' indicating a direct care for their well-being.,6,6,5,5.666666666666667,"The tweet expresses concern for a specific location ('Earls Tin Palace') within a city ('yycflood'), indicating a local community impact. It also uses phrases like 'stay safe friends' emphasizing shared concern and well-being.",2025-12-27T20:30:44.884710
400572855387029504,RT @StefanAlino: why does it seem as if foreign governments are helping typhoon Haiyan victims more than our own?,unknown,16,3,4,3,3.3333333333333335,"The tweet expresses concern about the issue but doesn't explicitly state personal consequences. It highlights a perceived disparity in aid, which could be interpreted as a personal reflection on the speaker's government.",1,1,1,1.0,The tweet focuses on a critique of government response rather than expressing personal concern for victims or highlighting relational ties.,3,5,3,3.6666666666666665,"The tweet expresses concern about the lack of domestic aid, but doesn't explicitly frame it as a collective issue or emphasize shared responsibility. It focuses more on a comparison with foreign aid.",2025-12-27T20:30:57.748676
296103450800967680,Good to be home #homesweethome #qldfloods http://t.co/qJF4wy7C,unknown,16,6,6,6,6.0,"The tweet explicitly states 'Good to be home' and uses the hashtag #homesweethome, clearly indicating relief and personal connection to the situation. The mention of #qldfloods further emphasizes the personal impact of the floods.",6,5,7,6.0,"The tweet expresses a strong sense of relief and gratitude to be home, implying a concern for safety and well-being during the floods. The use of #qldfloods suggests the speaker was impacted by the disaster and is now safe. The hashtag #homesweethome further emphasizes the importance of home and belonging.",3,2,1,2.0,"While the tweet expresses a personal sentiment of relief, it doesn't explicitly mention the impact of the floods on the community or emphasize shared responsibility.",2025-12-27T20:31:12.610184
370747331588538368,"We need a lot more dried goods for donation packs! We can do this, Dragons! #unitas #reliefph",unknown,16,3,2,2,2.3333333333333335,"The tweet focuses on a call to action for collective effort rather than personal experience. While it expresses concern, it doesn't explicitly state personal consequences or emphasize individual involvement.",2,3,3,2.6666666666666665,"While the tweet expresses a call to action for donation, it doesn't explicitly mention personal connection to the cause or individuals affected. The use of 'We' suggests a group effort, but not necessarily a direct personal involvement.",6,6,7,6.333333333333333,"The tweet clearly expresses concern for the community ('We need...'), uses collective language ('We can do this, Dragons!'), and emphasizes shared responsibility ('donation packs') for relief efforts.",2025-12-27T20:31:26.429670
295683991011463168,It's sad to see the flooding in Queensland. Let's hope the rain stops soon.,unknown,16,3,2,2,2.3333333333333335,The tweet expresses sadness about the situation but doesn't explicitly link it to personal experience or consequences. It focuses more on a general hope for the situation to improve.,2,2,2,2.0,The tweet expresses sadness about the situation but doesn't mention any personal connection to the affected area or people.,5,6,4,5.0,"The tweet expresses sadness about the flooding's impact on Queensland, indicating a collective concern. It also uses 'Let's hope' suggesting a shared desire for the rain to stop, implying collective responsibility. However, it doesn't explicitly emphasize solidarity or collective well-being beyond a general hope for the situation to improve.",2025-12-27T20:31:40.163430
390746523858141185,RT @PaulTatnell: Some terrific journalism tonight from the Sydney fires. Thoughts with all defending and reporting #bushfires,unknown,16,2,2,2,2.0,The tweet expresses support for journalists and firefighters but doesn't indicate personal consequences or direct experience with the fires.,3,2,3,2.6666666666666665,"The tweet expresses concern for those involved in reporting and defending against the fires, but doesn't explicitly mention family, friends, or close others. It emphasizes a sense of solidarity with the broader group of firefighters and journalists.",5,6,4,5.0,"The tweet expresses concern for those involved in the fires (journalists and firefighters), indicating a collective impact. It also mentions 'all' defending and reporting, suggesting a shared effort. However, it doesn't explicitly emphasize solidarity or collective well-being beyond acknowledging the shared experience.",2025-12-27T20:31:54.145672
295821396423098368,RT @NSWRFS: @QPSmedia We've been doing it tough with fires lately but our thoughts are with you all tonight. #bigwet,unknown,16,4,5,4,4.333333333333333,The tweet expresses empathy but doesn't explicitly state personal impact. It acknowledges the difficulty of the situation but focuses on shared hardship.,5,4,5,4.666666666666667,"The tweet expresses concern for others affected by the fires, acknowledges shared hardship, and emphasizes solidarity using phrases like 'our thoughts are with you all'. ",6,6,5,5.666666666666667,"The tweet expresses concern for a group facing hardship ('you all'), uses inclusive language ('we've been doing it tough'), and offers support, indicating a sense of shared experience and solidarity.",2025-12-27T20:32:06.903876
406587038532915200,Helicopter Crash in Glasgow might brighten the place up a bit,unknown,16,1,1,1,1.0,"The tweet expresses a callous and insensitive sentiment, showing no concern for the victims or their families. There is no indication of personal impact or experience with the crash.",1,1,1,1.0,"The tweet expresses a callous and insensitive sentiment, showing no concern for the victims or their families.",1,1,1,1.0,"The tweet expresses a callous and insensitive sentiment, lacking any concern for the victims or community impact. It does not indicate collective consequences or responsibility.",2025-12-27T20:32:18.672782
390115838935584768,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,unknown,16,3,3,2,2.6666666666666665,The tweet expresses concern but doesn't explicitly state personal impact. It focuses more on collective prayer and support rather than individual experience.,4,3,4,3.6666666666666665,"The tweet expresses concern for victims but doesn't explicitly mention personal connections. It emphasizes a shared faith and community in the face of tragedy, suggesting some relational ties.",6,6,6,6.0,"The tweet clearly expresses concern for the victims, uses collective terms like 'us' and 'Let's,' and emphasizes shared faith and support through prayer.",2025-12-27T20:32:31.121997
348442278790045696,RT @GongshowGear: Thoughts and Prayers with all our friends in Calgary as they weather record floods - stay strong #alberta,unknown,16,3,2,2,2.3333333333333335,"The tweet expresses concern but doesn't explicitly state personal impact. It focuses on solidarity with friends in Calgary, suggesting a connection but not necessarily direct personal consequences.",5,5,6,5.333333333333333,"The tweet expresses concern for friends in Calgary, indicating a direct relational tie. It also emphasizes support and solidarity with the affected community.",6,6,5,5.666666666666667,"The tweet expresses concern for friends in Calgary specifically, indicating a sense of community and shared experience. It also uses the hashtag #alberta, broadening the scope to a regional level. While solidarity is present, it's not as explicitly emphasized as in some other examples.",2025-12-27T20:32:44.831918
