tweet_id,tweet_text,source_dataset,k_shots,I-Involvement_Q1,I-Involvement_Q2,I-Involvement_Q3,I-Involvement_avg,I-Involvement_comment,You-Involvement_Q1,You-Involvement_Q2,You-Involvement_Q3,You-Involvement_avg,You-Involvement_comment,We-Involvement_Q1,We-Involvement_Q2,We-Involvement_Q3,We-Involvement_avg,We-Involvement_comment,timestamp
323939918176985089,"I close my eyes &amp; I can see a better day, I close my eyes &amp; pray❤ #prayforboston I don't want to live here anymore http://t.co/3yYtrUVRkv",unknown,1,5,6,6,5.666666666666667,"The tweet expresses a desire for a better day and uses prayer, indicating personal concern. The statement about not wanting to live there anymore clearly shows a direct personal consequence of the situation.",4,3,5,4.0,"The tweet expresses a desire for a better day and uses prayer, suggesting concern, but doesn't explicitly mention family, friends, or personal consequences.",5,6,4,5.0,"The tweet expresses concern for Boston and uses #prayforboston, indicating a collective impact. It also mentions 'I don't want to live here anymore,' suggesting a shared feeling of unease, but doesn't explicitly call for collective action or solidarity.",2025-12-29T09:31:21.649312
323895492088037376,"I can't deal with the world anymore, people are just so fucked up and sick, I'll be praying for the Boston marathon victims &amp; their families",unknown,1,6,7,6,6.333333333333333,"The tweet strongly expresses the speaker's personal distress and feeling overwhelmed by the world's events, directly linking the Boston Marathon bombing to their own emotional state.",5,6,4,5.0,"The tweet expresses concern for the victims and their families, indicating a care for those affected. The speaker also suggests personal distress, implying a connection to the tragedy.",3,4,2,3.0,"The tweet expresses concern for the victims but focuses more on personal distress than collective impact. While it mentions 'the world,' the emphasis is on individual feelings rather than shared responsibility.",2025-12-29T09:31:37.585904
217855316463857667,My poor baby Colorado Springs. My hearts out to my hometown. &lt;3 The United States is so dry that fires ar        (cont) http://t.co/iKojMidS,unknown,1,7,7,7,7.0,"The tweet clearly expresses personal connection to Colorado Springs, using phrases like 'My poor baby' and 'my hometown' to highlight the speaker's emotional investment and personal stake in the situation.",6,6,7,6.333333333333333,The tweet clearly expresses concern for the speaker's hometown (Colorado Springs) and uses terms like 'poor baby' and 'my heart goes out' to demonstrate emotional connection and care.,6,6,5,5.666666666666667,"The tweet clearly expresses concern for the community (Colorado Springs) and nation (United States), emphasizing shared impact and hardship.",2025-12-29T09:31:53.514459
323922654413324288,2day was supposed to be an amazing day to celebrate the release of chloe instead we are bringing out the #teaminspire in us #PrayforBoston&lt;3,unknown,1,3,4,5,4.0,"The tweet expresses disappointment about a personal event being overshadowed by the tragedy, indicating some personal consequence. It also emphasizes the speaker's personal response of finding strength and support in their community.",5,3,6,4.666666666666667,"The tweet expresses concern for someone named Chloe, implying a close relationship. While it doesn't explicitly state consequences, the shift from celebration to support suggests an impact on the speaker's personal circle. The use of #teaminspire and #PrayforBoston emphasizes solidarity and care for those affected.",6,6,7,6.333333333333333,"The tweet explicitly mentions 'us' and 'we' while connecting the tragedy to a shared sense of inspiration and support, highlighting a strong collective response.",2025-12-29T09:32:11.632424
324856960795176960,@ESPN_Greeny heard the audio from Boston on my way to work this am &amp; saw flags waving. Teary-eyed by the end! #prayforboston #mike&amp;mike,unknown,1,5,4,6,5.0,The tweet expresses emotional impact ('teary-eyed') and connects the event to the speaker's personal experience ('heard the audio on my way to work'). It emphasizes the personal feeling of the situation.,5,3,6,4.666666666666667,"The tweet expresses emotional response ('teary-eyed') suggesting concern for those affected, but doesn't explicitly mention personal connections. It emphasizes support and care through the hashtag #prayforboston and the mention of a show ('mike&mike') which likely represents a community.",6,6,5,5.666666666666667,"The tweet clearly expresses concern for Boston as a community (implied by flags waving), uses the collective pronoun 'we' through 'heard the audio...on my way to work this am', and emphasizes shared emotion ('teary-eyed') in response to the Boston situation.",2025-12-29T09:32:31.613276
323933584777940992,Just heard from my friend in Boston. She was running &amp; 3 miles from the explosion but ok. I'm shaking from the relief but also the tragedy.,unknown,1,6,7,6,6.333333333333333,"The tweet clearly expresses concern for the speaker's friend and the speaker's own emotional state, indicating strong personal involvement and consequences.",6,7,6,6.333333333333333,"The tweet explicitly mentions a friend in Boston who was affected by the explosion, highlighting personal connection and concern. It also expresses relief and tragedy related to this friend's experience.",5,4,3,4.0,"The tweet expresses concern for a friend in Boston and the tragedy, hinting at a shared experience of shock and relief within a community impacted by the event.",2025-12-29T09:32:47.037968
218564439077699584,Colorado Springs; may God show u blessings in this tragic time. Alberta lost much of a town last year to fire &amp; our hearts go out to u all.,unknown,1,3,4,2,3.0,"The tweet expresses empathy and concern for Colorado Springs but doesn't explicitly state personal impact or experience. The mention of Alberta's fire connects it to a past experience, but it's framed as a shared human experience rather than a direct personal one.",6,5,7,6.0,"The tweet expresses empathy and concern for Colorado Springs, drawing a parallel to a similar tragedy in Alberta, highlighting a sense of shared experience and support.",6,6,5,5.666666666666667,The tweet expresses concern for Colorado Springs as a community ('our hearts go out to u all') and highlights a shared experience of loss ('Alberta lost much of a town last year to fire').,2025-12-29T09:33:04.650917
324760869290536960,"No words. West, Texas fertilizer explosion. Prayers to all those effected. Video shows explosion. absolutely insane-&gt; http://t.co/xschuCXNdD",unknown,1,3,4,2,3.0,"The tweet expresses concern for those affected but doesn't explicitly state personal impact. While the use of 'No words' suggests shock, it's more of a general reaction than a personal one.",5,3,4,4.0,"The tweet expresses concern for those affected by the explosion with the phrase 'Prayers to all those effected.' It also hints at potential consequences for those involved, but doesn't explicitly state any personal connections. The emphasis is more on general support and empathy.",6,5,4,5.0,"The tweet expresses concern for those affected in West, Texas, indicating a recognition of the community's impact. It also uses 'all those effected' suggesting a collective impact. While it mentions prayers, it doesn't explicitly emphasize shared responsibility or collective well-being.",2025-12-29T09:33:24.318103
326329958404325376,"Obama's not scheduled to visit the devastated community of West, Texas. Fund raiseing &amp; Planned Parenthood are more important to him. #tcot",unknown,1,5,4,3,4.0,"The tweet expresses frustration with Obama's priorities, implying a personal belief that the West, Texas disaster should be more important. However, it doesn't explicitly state personal consequences or experiences related to the disaster.",2,1,2,1.6666666666666667,"While the tweet criticizes Obama's priorities, it doesn't explicitly mention any personal connections to the affected community or express concern for family, friends, or close others.",6,5,3,4.666666666666667,"The tweet expresses concern for the devastated community of West, Texas, and uses terms like 'him' and 'community' to indicate a collective impact. While it mentions shared responsibility in the form of fundraising, the focus is more on criticizing Obama's actions rather than emphasizing solidarity.",2025-12-29T09:33:43.185115
396392841381179392,All these #democrats running around raping &amp; killing people #LAXShooting they hang out with #Muslims believe the islamic jihadist ideology,unknown,1,6,6,6,6.0,"The tweet strongly expresses concern about the speaker's personal safety and security, implying that the speaker feels threatened by the actions of Democrats and Muslims.",1,1,1,1.0,The tweet focuses on broad generalizations and accusations rather than expressing concern for specific individuals or relationships.,1,7,1,3.0,"The tweet focuses on blaming a specific political group and religion for the shooting,  demonstrating a divisive and harmful generalization rather than a sense of collective concern or responsibility.",2025-12-29T09:33:57.643283
323985149551325184,So many people have had their hearts &amp; bodies broken at this event that should be a celebration of human endurance and will #prayforboston,unknown,1,3,4,5,4.0,"The tweet expresses concern for the well-being of others affected by the event, but doesn't explicitly state personal impact. It focuses more on the collective suffering and the event's contrast to its intended purpose.",5,3,6,4.666666666666667,"The tweet expresses concern for the victims' well-being, using emotionally charged language like 'broken hearts & bodies'. While it doesn't explicitly mention personal connections, the emphasis on shared human experience suggests a sense of collective care.",6,7,6,6.333333333333333,"The tweet clearly expresses concern for the community impacted by the event, uses the collective pronoun 'people,' and emphasizes shared feelings of heartbreak and the need for collective support through prayer.",2025-12-29T09:34:15.732105
324763935343534080,My thoughts and prayers go out to my fellow brothers &amp; sisters affected from the plant explosion in west Texas. It's a tragic accident :'(,unknown,1,6,6,5,5.666666666666667,"The tweet explicitly expresses concern for those affected, using phrases like 'my fellow brothers & sisters' suggesting a personal connection to the community impacted by the explosion.",6,6,6,6.0,"The tweet explicitly mentions 'fellow brothers & sisters' indicating a strong sense of community and shared experience, directly linking the speaker to those affected.",7,7,6,6.666666666666667,The tweet clearly expresses concern for the affected community using phrases like 'fellow brothers & sisters' and 'tragic accident'. It emphasizes collective impact by mentioning 'affected' and uses language suggesting shared sorrow and support.,2025-12-29T09:34:32.037550
215564110799183872,Re symbols on today's map: MT @LarimerSheriff: Only relevant to firefightng effort. Will b removd 4 tomorrow to reduce confusn #HighParkFire,unknown,1,1,1,1,1.0,"The tweet focuses on clarifying information about the fire map for others, not on personal experience or impact.",1,1,1,1.0,"This tweet focuses on clarifying information about the fire map for the firefighting effort, showing no concern for personal connections or relational ties.",3,4,2,3.0,The tweet focuses on logistical details for firefighters and doesn't explicitly express concern for the community or emphasize collective responsibility.,2025-12-29T09:34:45.724908
325425179956240384,"Touched by cheering for Boston PD, EMS, etc. Now is good time to remember all the First Responders -- volunteers -- who died in West, Texas.",unknown,1,3,2,4,3.0,"The tweet expresses a personal feeling of being touched, but doesn't explicitly state personal consequences. It does emphasize the speaker's remembrance of first responders, highlighting a personal connection to the issue.",3,4,5,4.0,The tweet expresses a general sense of care for first responders but doesn't explicitly mention personal connections or consequences for specific individuals.,5,6,4,5.0,"The tweet expresses concern for first responders and acknowledges their sacrifice, indicating a sense of community impact. It also uses inclusive language like 'all' and 'us' when referring to first responders. However, it doesn't explicitly emphasize shared responsibility or collective well-being regarding the West, Texas disaster.",2025-12-29T09:35:03.721457
396413057917661187,"People from NJ and LA are always such calm, even-tempered folks that it's hard to imagine how this could happen. Let's all act shocked. #lax",unknown,1,1,2,3,2.0,The tweet expresses surprise and disbelief about the situation but doesn't directly link it to personal experience or consequences. It focuses on a generalized perception of people from those areas.,1,1,1,1.0,"The tweet expresses a general observation about people from NJ and LA, not a personal connection or concern for individuals affected by the situation.",3,2,1,2.0,The tweet focuses on stereotypes about people from NJ and LA rather than expressing concern for the community impacted by the event. It also doesn't explicitly mention collective consequences or shared responsibility.,2025-12-29T09:35:19.540126
327435014935564288,Sad on many levels @NBCNews: CONFIRMED: Brown University student falsely identified as Boston bombing suspect found dead in Providence River,unknown,1,5,3,4,4.0,"The tweet expresses sadness, suggesting a personal connection to the situation. The mention of a Brown University student implies a potential shared community or affiliation, adding to the personal impact. However, it doesn't explicitly detail the speaker's personal experience.",5,6,4,5.0,"The tweet expresses sadness, implying concern for the deceased student, and confirms the individual was a Brown University student, suggesting a potential connection to the speaker's community. While it doesn't explicitly mention family or friends, the tone and context imply a sense of shared loss.",6,5,4,5.0,"The tweet expresses sadness about the situation, indicating concern for the individual and potentially the Brown University community. It also uses 'confirmed' suggesting a shared understanding of the event. While it doesn't explicitly call for collective action, the tone implies a shared sense of loss.",2025-12-29T09:35:40.000431
407173473526886400,@bylandl I hear Metro North and derailment and I start (with no statistical justification) worrying about you. Hoping my worry is pointless.,unknown,1,6,6,6,6.0,"The tweet clearly expresses concern for the individual (@bylandl) and acknowledges the personal impact the potential derailment could have, emphasizing the speaker's worry and hope that it's unfounded.",6,5,4,5.0,"The tweet clearly expresses concern for @bylandl, indicating a personal connection and potential worry about their well-being. While it doesn't explicitly state consequences, the worry implies a care for their safety. The emphasis on relational ties is present through the expression of concern and hope.",6,5,3,4.666666666666667,"The tweet expresses concern for a specific person (@bylandl) potentially affected by the derailment, indicating a sense of shared connection and worry. It also uses 'us' implicitly through 'my worry is pointless,' suggesting a collective concern. However, it doesn't explicitly emphasize shared responsibility or solidarity.",2025-12-29T09:36:00.627560
